osm_id,osm_type,name,brand,operator,addr_full,addr_street,addr_housenumber,addr_city,addr_state,addr_postcode,opening_hours,phone,website,lat,lon,source,street_address,city,page_url
9498663617,node,D1,D1,,,Avenida Carrera 15,,,,,,,https://d1.com.co/,4.6595541,-74.0611749,osm,,,
9499411617,node,D1,D1,,,Calle 40B,,,,,,,https://d1.com.co/,4.6277107,-74.0667157,osm,,,
9499411618,node,D1,D1,,,,,,,,Mo-Sa 08:00-21:00; Su 08:00-20:00,,https://d1.com.co/,4.6005597,-74.0700398,osm,,,
9501137417,node,D1,D1,,,Avenida Carrera 14,,,,,Mo-Sa 07:00-21:00; Su 08:00-21:00,,https://d1.com.co/,4.6360766,-74.067382,osm,,,
9501838317,node,D1,D1,,,Carrera 14,,,,,Mo-Su 08:00-21:00,,https://d1.com.co/,4.6658285,-74.0566435,osm,,,
9503248117,node,D1,D1,,,Avenida Carrera 30,,,,,Mo-Su 08:00-21:00,,https://d1.com.co/,4.6603353,-74.0778926,osm,,,
9505698818,node,D1,D1,,,Avenida Carrera 45,,,,,Mo-Su 07:00-20:00,,https://d1.com.co/,4.691377,-74.0570831,osm,,,
9505699017,node,D1,D1,,,Avenida Carrera 45,,,,,Mo-Sa 07:00-20:00; Su 08:00-20:00,,https://d1.com.co/,4.6952072,-74.0552377,osm,,,
9506341219,node,D1,D1,,,Avenida Carrera 20,87-51,,,,Mo-Su 08:00-21:00,,https://d1.com.co/,4.6758191,-74.0596081,osm,,,
9517952681,node,D1,D1,,,,,,,,,,,6.6487996,-75.4592104,osm,,,
9560891217,node,D1,D1,,,,,,,,,,,6.2399919,-75.5815817,osm,,,
9583258117,node,D1,D1,,,,,,,,,,,6.2502239,-75.5909078,osm,,,
9583401217,node,D1,D1,,,,,,,,"Mo-Su,PH 08:00-21:00",,,6.2437766,-75.6111811,osm,,,
9584075762,node,D1,,,,,,,,,,,,8.7427222,-75.8918617,osm,,,
9631661022,node,D1,D1,,,,,,,,,,,7.9257922,-72.5204885,osm,,,
9665917772,node,D1,D1,,,,,,,,,,,4.5420884,-75.6725047,osm,,,
9720690917,node,D1,,,,,,,,,,,,6.244965,-75.6083491,osm,,,
9738500018,node,D1,D1,,,,,,,,,,,6.2295932,-75.5730727,osm,,,
9783811029,node,Tienda D1,,,,,,,,,,,,4.8062375,-75.7332483,osm,,,
9842150229,node,D1,D1,,,Calle 19B,33-46,,,,Mo-Su 08:00-21:00,,https://d1.com.co/,4.6220729,-74.0899922,osm,,,
9862135417,node,D1,,,,,,,,,,,,6.0944494,-75.488171,osm,,,
9936382323,node,D1,,,,,,,,,,,,11.5322917,-72.9178354,osm,,,
9977255422,node,D1,,,,,,,,,,,,4.5265005,-75.6825054,osm,,,
10010386217,node,D1,D1,,,,,,,,Mo-Su 07:00-21:00,,,10.440923,-75.5275042,osm,,,
10059721125,node,D1,D1,,,,,,,,,,,6.1592165,-75.5996614,osm,,,
10059742817,node,D1,D1,,,Aurora Cll.64 #104-69 Medellin,,Comuna 7 - Robledo,,050036,Mo-Su 09:00-21:00,,,6.2809614,-75.6139593,osm,,,
10062198117,node,D1,,,,,,,,,,,,6.1715432,-75.6410194,osm,,,
10092392640,node,D1,D1,,,,,,,,,,,4.5140362,-75.6979996,osm,,,
10098636565,node,Tienda D1,,,,,,,,,,,,10.902848,-74.8018967,osm,,,
10099535458,node,D1,D1,,,,,,,,,,,11.1908586,-74.2257552,osm,,,
10099923404,node,D1,D1,,,Cl. 6ª #26,,,,,,,,4.8204687,-73.1668367,osm,,,
10101244417,node,D1,D1,,,,,,,,,,https://d1.com.co/,4.6237371,-74.1310066,osm,,,
10103605768,node,Tienda D1 Troncal,D1,,,,,,,,,,,11.1888434,-74.2162468,osm,,,
10131523819,node,D1,,,,Carrera 7,,Pereira,,660002,,,,4.8155891,-75.7030079,osm,,,
10134557996,node,D1,,,,,,,,,,,,3.4806258,-76.4976941,osm,,,
10166933848,node,D1,D1,,,Calle 42,74-18,,,,,,,6.2484305,-75.5939784,osm,,,
10183953691,node,D1,,,,,,,,,,,,9.2605688,-74.7774159,osm,,,
10183960493,node,D1,,,,,,,,,,,,9.3162942,-75.2930336,osm,,,
10201778830,node,D1,,,,,,,,,,,,9.3228187,-75.2971587,osm,,,
10238104764,node,D1,,,,,,,,,,,,8.8828257,-75.7933484,osm,,,
10238198749,node,D1,D1,,,,,,,,,,https://d1.com.co/,4.6775796,-74.051666,osm,,,
10253874712,node,D1,D1,,,,,,,,,,https://d1.com.co/,4.6573304,-74.0575685,osm,,,
10268692228,node,,D1,,,,,,,,"Mo-Su,PH 09:00-20:00",,,4.6174482,-74.066197,osm,,,
10268739772,node,D1,D1,,,Cl. 6 Nte. #17,,,,,Mo-Su 07:00-21:00,,,7.9037359,-72.4967024,osm,,,
10289669637,node,D1,D1,,,Avenida Circunvalar,,Pereira,,660001,,,,4.8083753,-75.6794785,osm,,,
10289716094,node,D1,D1,,,Calle 15,,Pereira,,660003,,,,4.8095825,-75.6912587,osm,,,
10316689060,node,D1,,,,,,,,,,,,6.092999,-75.6367423,osm,,,
10555185310,node,D1,,,,Carrera 13,,Pereira,,660002,,,,4.8122959,-75.7077484,osm,,,
10555435562,node,D1,,,,,,,,,,,,6.1501026,-75.5310309,osm,,,
10555492830,node,D1,,,,,,,,,,,,6.1519024,-75.3682742,osm,,,
10590325805,node,D1,,,,,,,,,,,,6.029959,-75.4310996,osm,,,
10595337105,node,D1,D1,,,,,,,,,,,4.6134286,-74.0685639,osm,,,
10605296406,node,D1,,,,,,,,,,,,4.645596,-74.0637134,osm,,,
10620977536,node,D1,,,,,,,,,,,,6.2643081,-75.5579404,osm,,,
10687164725,node,D1,,,,,,,,,,,,4.7179455,-74.0327159,osm,,,
10697757909,node,D1,,,,,,,,,,,,1.227006,-77.2871113,osm,,,
10713210660,node,D1,D1,,,,,,,,,,,4.6762861,-74.0468987,osm,,,
10713427008,node,D1,,,,,,,,,,,,4.6402755,-74.0647685,osm,,,
10760104019,node,Tiendas D1,,,,,,,,,,,,11.5460517,-72.9039648,osm,,,
10771375900,node,Tiendas D1,,,,,,,,,,,,3.7223375,-76.2700438,osm,,,
10790576341,node,D1,D1,,,,,,,,,,,5.1976332,-74.8967162,osm,,,
10797319721,node,D1,D1,,,,,,,,,,,4.5277203,-75.7146285,osm,,,
10800481761,node,Tiendas D1,,,,,,,,,,,,7.8368655,-72.4644405,osm,,,
10800481893,node,Tiendas D1,,,,,,,,,,,,7.8572073,-72.4660731,osm,,,
10806584938,node,D1,D1,,,,,,,,,,,4.7251491,-74.1338874,osm,,,
10827458984,node,D1,D1,,,,,,,,,,,3.3851138,-76.5239512,osm,,,
10872573905,node,D1,,,,,,,,,,,,5.0680541,-74.5987907,osm,,,
10920451305,node,D1,,,,,,,,,,,,5.0492517,-75.4802532,osm,,,
10920710706,node,D1,,,,,,,,,,,,5.0553842,-75.4873259,osm,,,
10932072971,node,Tiendas D1,,,,Carrera 10,,Barbosa,,,,,,5.9353486,-73.6145737,osm,,,
10935378205,node,D1,,,,,,,,,,,,5.0530725,-75.4891461,osm,,,
10944499228,node,D1,D1,,,Carrera 15,,Bostón,,660004,,,,4.8080202,-75.6966317,osm,,,
10945029478,node,D1,D1,,,,,,,,,,,4.707236,-74.2313854,osm,,,
10968485805,node,D1,,,,,,,,,,,,4.4137588,-76.1527703,osm,,,
10978021305,node,D1,,,,,,,,,,,,5.4200101,-75.703547,osm,,,
10979945950,node,D1,D1,,,,,,,,,,,8.9940269,-73.9712139,osm,,,
10981473436,node,D1,,,,,,,,,,,,4.9641851,-73.9157286,osm,,,
10981483907,node,D1,,,,,,,,,,,,3.4507838,-76.5424734,osm,,,
11008621406,node,D1,,,,,,,,,,,,6.2419042,-75.598967,osm,,,
11009023505,node,D1,,,,,,,,,"PH,Mo-Su 08:00-21:00",,,6.2513992,-75.5703259,osm,,,
11012987605,node,D1,,,,,,,,,,,,6.2361443,-75.6020796,osm,,,
11018928801,node,D1,D1,,,,,,,,,,,4.5609732,-75.6526858,osm,,,
11026207806,node,D1,,,,,,,,,,,,11.2442471,-73.5588784,osm,,,
11028924806,node,D1,,,,,,,,,,,,2.9534722,-75.2977278,osm,,,
11092592905,node,D1,,,,,,,,,,,,2.1951829,-75.6310309,osm,,,
11110251710,node,D1,,,,,,,,,,,,6.2765118,-75.5889148,osm,,,
11115394005,node,tiendas D1,,,,,,,,,,,,3.548197,-76.30989,osm,,,
11134409617,node,D1,D1,,,,,,,,,,,4.470093,-75.7543305,osm,,,
11141655330,node,D1 de Llanaditas,Tienda D1,,,,,,,,Mo-Su 08:00-21:00,,,6.252001,-75.5429664,osm,,,
11159575626,node,Tiendas D1,,,,Calle 13,,,,,,,,3.4074499,-76.5351409,osm,,,
11207743659,node,D1,,,,,,,,,,,,6.2514163,-75.5704704,osm,,,
11213846663,node,D1,D1,,,,,,,,,,,6.2763577,-75.4404248,osm,,,
11369607870,node,D1,D1,,,Carrera 78,,,,,,,,4.6547886,-74.1306819,osm,,,
11396299733,node,D1,D1,,,,,,,,,,,4.5423707,-75.690511,osm,,,
11401580473,node,Tienda D1,,,,Cl. 146 # 80,69,,,,Mo-Su 08:00-21:00,,"https://d1.com.co
Tiendas D1",4.7375184,-74.0766204,osm,,,
11415711406,node,D1,D1,,,,,,,,,,,8.7506572,-75.8979361,osm,,,
11423583770,node,Tiendas D1,,,,,,,,,,,,4.7374132,-74.0829282,osm,,,
11430337552,node,D1,,,,,,,,,,,,4.5094734,-74.117754,osm,,,
11438981057,node,D1,D1,,,,,,,,,,,6.2114096,-75.5848451,osm,,,
11453120156,node,D1,D1,,,,,,,,"Mo-Su,PH 07:00-21:00",,,4.5390737,-75.697044,osm,,,
11470934193,node,D1,,,,,,,,,,,,2.6403417,-76.5271915,osm,,,
11529022680,node,D1,,,,,,,,,,,,3.4181385,-76.5282109,osm,,,
11558340463,node,D1,,,,,,,,,,,,6.1428101,-75.371342,osm,,,
11569959541,node,D1,D1,,,Calle 107,,Barranquilla,,,,,,11.0142229,-74.8365669,osm,,,
11704933270,node,D1,D1,,,,,,,,,,,7.8994522,-72.5003894,osm,,,
11796247181,node,Tiendas D1,,,,,,,,,,,,3.5353575,-76.2975115,osm,,,
11813150977,node,Tiendas D1,,,,,,,,,,,,4.706866,-74.0714721,osm,,,
11826600129,node,D1,D1,,,,,,,,,,,6.8488881,-75.8175095,osm,,,
11826601743,node,D1,D1,,,,,,,,,,,6.1703262,-75.6167601,osm,,,
11840407995,node,D1,D1,,,,,,,,,,,6.2481485,-75.5972419,osm,,,
11848885464,node,D1,D1,,,Calle 44 #95 - 53,,,,,Mo-Su 08:00-21:00,,,6.2551866,-75.6120004,osm,,,
11850570509,node,D1,D1,,,,,,,,,,,6.1340764,-75.6341271,osm,,,
11887891073,node,D1,D1,,,,,,,,,,,6.279862,-75.587235,osm,,,
11903505018,node,D1,D1,,,,,,,,,,,6.4913398,-74.3997701,osm,,,
11904934456,node,Tiendas D1,,,,Calle 56,,Bucaramanga,,,,,,7.1078717,-73.1183627,osm,,,
11916376308,node,D1,D1,,,,,,,,,,,4.7238432,-74.0722392,osm,,,
11920910187,node,D1,D1,,,,,,,,,,,3.2572208,-76.545666,osm,,,
11961657806,node,D1,D1,,,,,,,,,,,6.3382044,-75.5411766,osm,,,
12033418981,node,Tienda D1,,,,,,,,,,,,2.9142334,-75.2748673,osm,,,
12048659291,node,Tiendas D1,,,,,,,,,,,,8.9476364,-75.4443885,osm,,,
12072262680,node,Tiendas D1,,,,,,,,,Mo-Su 09:00-21:00,000000,,6.1118563,-75.7108926,osm,,,
12077203775,node,D1,D1,,,,,,,,,,,3.2651574,-76.55786,osm,,,
12077656560,node,D1,D1,,,,,,,,,,,10.3950253,-75.4894431,osm,,,
12081195102,node,Tiendas D1,,,,,,,,,,,,3.2656621,-76.5320986,osm,,,
12083752569,node,Tiendas D1,,,,,,,,,Mo-Su 09:00-21:00,,,6.0740549,-75.3315739,osm,,,
12084009871,node,Tienda D1,,,,,,,,,Mo-Su 07:00-18:00,,,6.2860919,-75.6080299,osm,,,
12084033884,node,D1,D1,,,,,,,,,,,3.2599074,-76.5436041,osm,,,
12094353402,node,D1,D1,,,,,,,,"Mo-Su,PH 08:00-21:00",,,0.8281061,-77.6548203,osm,,,
12097361015,node,D1,D1,,,,,,,,,,,6.1693531,-75.3372873,osm,,,
12097361092,node,D1,D1,,,,,,,,,,,6.1700083,-75.3295676,osm,,,
12106633325,node,Tienda D1,,,,,,,,,,,,4.6227345,-74.1096639,osm,,,
12134272192,node,D1,D1,,,,,,,,,,,11.0195588,-74.8040952,osm,,,
12190982361,node,D1,D1,,,,,,,,,,,10.4632545,-73.2305658,osm,,,
12194334443,node,D1,D1,,,,,,,,,,,4.5537157,-75.6571822,osm,,,
12206122816,node,D1,D1,,,,,,,,,,,7.1019841,-73.1060575,osm,,,
12216445142,node,D1,D1,,,,,,,,,,,4.909373,-74.0277937,osm,,,
12223080754,node,D1,D1,,,,,,,,,,,5.0584759,-75.4830279,osm,,,
12223130207,node,D1,D1,,,,,,,,,,,5.0672307,-75.4886863,osm,,,
12240542724,node,D1,D1,,,,,,,,,,,4.9174411,-74.0233869,osm,,,
12273432802,node,Tienda D1,,,,,,,,,,,,4.7365294,-74.0745644,osm,,,
12288644004,node,D1,D1,,,,,,,,,,,4.512727,-76.2383518,osm,,,
12295736800,node,D1,D1,,,,,,,,,,,4.5371495,-75.669106,osm,,,
12312293502,node,D1,,,,,,,,,,,,5.0702164,-75.4945505,osm,,,
12321525838,node,D1,D1,,,,,,,,,,,4.7321905,-74.0450395,osm,,,
12323685749,node,D1,D1,,,,,,,,,,,7.0957478,-73.1083949,osm,,,
12328816459,node,D1,,,,,,,,,,,,6.2576365,-75.5853627,osm,,,
12343825589,node,D1,D1,,,,,,,,,,,7.0874769,-73.1041767,osm,,,
12343825600,node,,,D1,,,,,,,,,,7.0873532,-73.1041008,osm,,,
12351489966,node,D1,D1,,,,,,,,,,,7.0695096,-73.1071305,osm,,,
12364891101,node,D1,,,,Vía Aguas Claras - El Carmen de Viboral,,,,,Mo-Su 08:00-20:00,,https://d1.com.co/,6.0812062,-75.3422344,osm,,,
12389258966,node,D1,D1,,,,,,,,,,,4.6540461,-74.0539842,osm,,,
12407913601,node,D1,,,,,,,,,,,,4.623212,-75.7670452,osm,,,
12421946232,node,D1,D1,,,Carrera 64,98,Barranquilla,,,,,,11.0186318,-74.8221489,osm,,,
12438026001,node,D1,,,,,,,,,,,,11.2336942,-74.2135701,osm,,,
12438874107,node,D1,D1,,,,,Oiba,,,,,,6.2654971,-73.3003823,osm,,,
12449650886,node,D1,,,,Vía 40,107-40,Barranquilla,,,Mo-Su 07:00-21:00,01 8000 120201,https://d1.com.co/,11.0394061,-74.8252215,osm,,,
12453673620,node,D1,D1,,,,,,,,,,,3.4748256,-76.5002402,osm,,,
12467706585,node,Tiendas D1,D1,,,,,,,,,,,4.7625215,-74.0432628,osm,,,
12483455875,node,Tienda D1,,,,,,,,,"Mo-Su,PH 07:00-21:00",,,6.1613649,-75.6423686,osm,,,
12507585767,node,D1,D1,D1,,,,,,,,,,4.5807725,-74.2164951,osm,,,
12526854029,node,D1,D1,,,,,,,,,,,2.452873,-76.6024068,osm,,,
12560191501,node,D1,,,,,,,,,,,,11.2659841,-74.1908731,osm,,,
12560517218,node,Tienda D1,,,,,,,,,,,,9.5250418,-75.5843525,osm,,,
12563440001,node,D1,,,,,,,,,,,,11.2401584,-74.2112315,osm,,,
12563473601,node,D1,,,,,,,,,,,,11.2039523,-74.2246057,osm,,,
12578952601,node,D1,D1,,,,,,,180002,,,,1.6036909,-75.5948972,osm,,,
12587596701,node,D1,,,,,,,,,Mo-Su 08:00-21:00,,,6.149249,-75.3680137,osm,,,
12599744122,node,D1,D1,D1,,Calle 48C Sur,,Bogotá,,,,,,4.5783211,-74.1306365,osm,,,
12669305201,node,D1,,,,,,,,,,,,6.1931683,-75.577601,osm,,,
12706124412,node,D1,,,,,,,,,,,,6.2021675,-75.5566509,osm,,,
12715062599,node,D1,D1,,,,,,,,,,,5.0728555,-75.5201742,osm,,,
12715074503,node,D1,D1,,,,,,,,,,,5.0654096,-75.5056442,osm,,,
12729259012,node,D1,D1,,,,,,,,,,,4.7528648,-74.058282,osm,,,
12778962223,node,D1,D1,,,,,,,,,,,11.0158768,-74.8777403,osm,,,
12805261201,node,D1,,,,,,,,,,,,6.1865289,-72.4693869,osm,,,
12806694587,node,Tiendas D1,,,,,,,,,,,,7.116498,-73.1085613,osm,,,
12814753715,node,D1,D1,,,,,,,,,,,5.2430328,-75.7812634,osm,,,
12814753718,node,D1,D1,,,,,,,,,,,5.2319675,-75.7873341,osm,,,
12815823332,node,D1,D1,,,,,,,,,,,4.6136403,-74.2102028,osm,,,
12824607973,node,D1,D1,,,,,,,,,,,7.1137994,-73.1139926,osm,,,
12845275402,node,D1,,,,,,,,,,,,6.6355334,-73.2222022,osm,,,
12845277801,node,D1,,,,,,,,,Mo-Su 07:00-21:00,,,6.8148908,-73.2692514,osm,,,
12856635601,node,D1,,,,,,,,,,,,6.485487,-75.0200078,osm,,,
12865155103,node,D1,,,,,,,,,,,,6.2274786,-75.4907592,osm,,,
12876218801,node,D1,,,,,,,,,,,,6.079145,-75.634897,osm,,,
12876219001,node,D1,,,,,,,,,,,,6.0403611,-75.7035388,osm,,,
12879290198,node,D1,D1,,,,,,,,,,,6.1621097,-75.635977,osm,,,
12900521601,node,D1,,,,,,,,,,,,5.4052372,-75.4879825,osm,,,
12908505001,node,D1,,,,,,,,,,,,5.2724084,-75.4904016,osm,,,
12911735701,node,D1,,,,,,,,,,,,5.1678408,-75.5212896,osm,,,
12920332902,node,D1,,,,,,,,,,,,4.2639974,-75.9348474,osm,,,
12925063901,node,D1,,,,,,,,,,,,4.098387,-76.2088254,osm,,,
12942539501,node,D1,,,,,,,,,,,,3.4453748,-76.536326,osm,,,
12942540502,node,D1,,,,,,,,,,,,3.4359098,-76.5342942,osm,,,
12946730910,node,D1,,,,,,,,,,,,3.2419826,-76.5543546,osm,,,
12947517501,node,D1,,,,,,,,,,,,3.0063543,-76.4871279,osm,,,
12951170126,node,D1,D1,,,Transversal 9,,Girardot,,252432,,,,4.3159827,-74.7927511,osm,,,
12962391801,node,D1,,,,,,,,,,,,1.6058302,-77.1299721,osm,,,
12974296386,node,D1,D1,,,,,,,,,,,10.4054894,-75.4658433,osm,,,
12983434455,node,D1,D1,,,,,,,,,,,4.611676,-74.2016225,osm,,,
12984662902,node,D1,,,,,,,,,Mo-Su 08:00-21:00,,,0.8274754,-77.639349,osm,,,
12986984502,node,D1,,,,,,,,,Mo-Sa 07:00-21:00; Su 08:00-20:00,,,8.7329889,-75.8739857,osm,,,
12986990701,node,D1,,,,,,,,,,,,8.7465902,-75.8569009,osm,,,
13061076401,node,D1,,,,,,,,,Mo-Su 09:00-21:00,,https://d1.com.co/,4.2059706,-74.6416938,osm,,,
13101104711,node,D1,D1,,,,,,,,,,,6.2235846,-75.5724642,osm,,,
13112978404,node,D1,D1,,,,,,,,,,,2.4373349,-76.61595,osm,,,
13119502145,node,D1,D1,,,,,,,,,,,6.24936,-75.5994149,osm,,,
13119502149,node,D1,D1,,,,,,,,,,,6.2520107,-75.6069071,osm,,,
13120254390,node,D1,D1,,,,,,,,,,,6.2565673,-75.612593,osm,,,
13120425241,node,D1,,,,,,,,,,,,2.4770544,-76.5620359,osm,,,
13127865893,node,D1,D1,,,,,,,,,,,6.2518117,-75.5668292,osm,,,
13128311417,node,D1,,,,,,,,,,,,4.7315342,-74.0502602,osm,,,
268046220,way,Tiendas D1 - Filandia,D1,,,,,,,,,,,4.6741157,-75.6574296,osm,,,
275091515,way,D1,,,,,,,,,,,,6.2843193,-75.5771755,osm,,,
321917000,way,D1,D1,,,,,,,,,,,4.5298485,-75.6424588,osm,,,
323555437,way,Faster Pizza,D1,,,,,,,,,,,4.5347314,-75.6396394,osm,,,
323555442,way,D1,D1,,,,,,,,,,,4.5348119,-75.639615,osm,,,
330299608,way,D1,D1,,,,,,,,,,,4.531602,-75.692025,osm,,,
330998260,way,D1,D1,,,,,,,,,,,4.5391839,-75.6797397,osm,,,
340362134,way,D1,D1,,,,,,,,,,,4.5482831,-75.6758707,osm,,,
374040555,way,Supermercado D1 San Lucas,,KOBA Colombia S.A.S.,,Carrera 22,18A Sur - 135,Medellín,,050022,Mo-Sa 08:00-21:00; Su 09:00-20:00,,http://www.tiendasd1.com,6.180087,-75.5614568,osm,,,
377765989,way,D1,D1,,,,,,,,,,,6.2487673,-75.6085715,osm,,,
387033316,way,D1,,,,,,,,,,,,3.4212209,-76.552769,osm,,,
404727647,way,Tiendas D1,D1,,,,,,,,,,,4.6758964,-74.1440815,osm,,,
408071335,way,D1,D1,D1,,,,,,,"Mo-Su,PH 08:00-21:00",,,4.725378,-74.0329077,osm,,,
410391728,way,D1,,,,,12,,,,,,,4.7156626,-74.214945,osm,,,
412554484,way,D1,D1,,,,,,,,,,,4.749969,-74.0591717,osm,,,
440415319,way,D1,D1,,,,,,,,,,,6.2434132,-75.5940576,osm,,,
461758390,way,D1,D1,,,,,,,,,,,4.6811484,-74.1432583,osm,,,
465530599,way,Tienda D1,,,,,,,,,,,,5.3417367,-72.4010081,osm,,,
467674924,way,D1,,,,Calle 80,29-16,Pereira,,,Mo-Su 09:00-21:00,,www.tiendasd1.com,4.796233,-75.7416398,osm,,,
478121568,way,D1,,,,Calle 57,,Bogotá D.C.,,,,,,4.6450506,-74.072919,osm,,,
483665282,way,D1 Venecia,,D1,,Diagonal 49 Sur,,,,,Mo-Su 08:00-21:00,,,4.5915914,-74.1395214,osm,,,
527383584,way,D1,,,,Avenida Carrera 58,,,,,,,,4.7219938,-74.0668591,osm,,,
528133787,way,D1,,,,Calle 119,12-36,Bogotá D.C.,,,,,,4.6987857,-74.039408,osm,,,
528194919,way,D1,D1,,,Avenida Calle 100,,,,,,,,4.6886752,-74.0623707,osm,,,
528251634,way,D1,D1,,,Calle 82,,,,,,,,4.6684216,-74.0577763,osm,,,
528463409,way,D1,D1,,,Carrera 72A,,,,,,,,4.6871244,-74.0957073,osm,,,
529741093,way,Tiendas D1,,,,Carrera 69,,,,,,,,4.6907732,-74.0754556,osm,,,
529801612,way,Tiendas D1,D1,,,,,,,,,,,4.7104349,-74.0739014,osm,,,
530131609,way,Tiendas D1,D1,,,Avenida Carrera 24,,,,,Mo-Su 08:00-21:00,,https://www.d1.com.co/,4.6637032,-74.0663137,osm,,,
530407249,way,D1,D1,,,Calle 140,,,,,,,,4.7219354,-74.0432158,osm,,,
530577666,way,Tiendas D1,,,,Avenida Carrera 86,,,,,,,,4.6989353,-74.1038645,osm,,,
531305414,way,Tiendas D1,,,,Calle 129A,,,,,,,,4.7175377,-74.0674557,osm,,,
531348970,way,D1,D1,,,Calle 140,,,,,,,,4.7209172,-74.0395304,osm,,,
531355006,way,Tiendas D1,,,,Calle 93,,,,,,,,4.6819571,-74.0672986,osm,,,
531562975,way,Tiendas D1,,,,Carrera 85A,,,,,,,,4.7022851,-74.1006476,osm,,,
531825839,way,,D1,,,Avenida Calle 26,32A-60,,,,,,,4.6300734,-74.0824784,osm,,,
532016461,way,D1,,,,Carrera 102A,,,,,"Mo-Su,PH 08:00-22:00",,,4.731,-74.0993888,osm,,,
532071311,way,D1,D1,,,Carrera 94,,,,,,,,4.703595,-74.1094881,osm,,,
532977789,way,D1,,,,Avenida Suba,,,,,,,,4.7162614,-74.0730138,osm,,,
533054141,way,D1,,,,Calle 128,,,,,,,,4.7262232,-74.0985274,osm,,,
533185866,way,Tiendas D1,,,,Transversal 85,,,,,,,,4.6843449,-74.1106889,osm,,,
533210620,way,D1,D1,,,Avenida Suba,,,,,,,,4.7401001,-74.0876517,osm,,,
533254852,way,Tiendas D1,,,,Avenida Calle 80,24-45,,,,Mo-Su 08:00-20:00,,https://www.d1.com.co/,4.6690488,-74.0638509,osm,,,
533260349,way,Tiendas D1,,,,Carrera 64,,,,,,,,4.6761307,-74.0812053,osm,,,
536143217,way,Tiendas D1,,,,,,,,,,,,4.9854939,-75.6066241,osm,,,
540751516,way,D1,D1,,,Avenida Calle 24,,,,,,,,4.6367677,-74.0967146,osm,,,
540853873,way,D1,D1,,,Avenida Carrera 30,,,,,Mo-Su 08:00-21:00,,https://www.d1.com.co/,4.6399799,-74.0787275,osm,,,
541178406,way,D1,D1,,,Carrera 75,,,,,,,,4.6680773,-74.117917,osm,,,
541978210,way,Tiendas D1,,,,Calle 4G,,,,,,,,4.6268665,-74.1212186,osm,,,
542296243,way,D1,D1,,,Calle 57 Sur,,,,,,,,4.5657341,-74.1349805,osm,,,
543144420,way,D1,,,,Carrera 68G,,,,,,,,4.603568,-74.1387776,osm,,,
543151849,way,D1,D1,D1,,,,,,,,,,4.8281667,-74.3535788,osm,,,
543423981,way,D1,,,,Avenida Carrera 86,,"Bogotá, D.C.",,,,,,4.6319098,-74.1665613,osm,,,
546263208,way,D1,,,,,,,,,,,,6.2448132,-75.617481,osm,,,
546369598,way,D1,D1,,,Carrera 17,11 - 36,,,,Mo-Su 08:00-21:00,,http://tiendasd1.com,4.8210086,-75.6821815,osm,,,
548899887,way,D1,,,,,,,,,,,,6.1859346,-75.653324,osm,,,
550950589,way,D1,,,,,,,,,,,,4.6070833,-74.1857505,osm,,,
551507864,way,D1,D1,D1,,Avenida Calle 13,,,,,,,,4.5839657,-74.2197482,osm,,,
551515459,way,D1,D1,D1,,,,,,,,,,4.5906091,-74.1977037,osm,,,
559918948,way,Tiendas D1,D1,,,,,,,,,,,4.6813959,-74.1487146,osm,,,
569438720,way,Tiendas D1,,,,Calle 75 Norte,71267,,,,,,,3.489554,-76.4936469,osm,,,
576087138,way,Tiendas D1,,,,,,,,,,,,4.077722,-76.1947666,osm,,,
576088100,way,Tiendas D1,,,,,,,,,,,,4.0847214,-76.1940694,osm,,,
576090305,way,Tiendas D1,,,,,,,,,,,,4.08805,-76.1992896,osm,,,
576092841,way,Tiendas D1,,,,,,,,,,,,4.0897131,-76.2044254,osm,,,
576094193,way,Tiendas D1,,,,,,,,,,,,4.0740147,-76.199122,osm,,,
577320635,way,Tiendas D1,,,,,,,,,,,,4.1684859,-76.166964,osm,,,
583379141,way,D1,D1,,,,,,,,,,,4.4466982,-75.2456779,osm,,,
589269709,way,Tienda D1,,,,,,,,,,,,5.0653312,-75.5011702,osm,,,
597104231,way,D1,,,,Vía La Calera,,,,,,,,4.6606859,-74.0069022,osm,,,
630014090,way,D1,D1,,,,,,,,,,,7.0710055,-73.1043556,osm,,,
631925431,way,Tiendas D1,,,,,,,,,Mo-Su 09:00-21:00,,,3.4088499,-76.5487761,osm,,,
648316857,way,D1,,,,,,,,,,,,5.0721907,-75.6722525,osm,,,
660757712,way,D1,,,,,,,,,,,,4.755732,-74.0796629,osm,,,
668980519,way,Tiendas D1,,,,Avenida Carrera 60,,,,,,,,4.6705191,-74.0829174,osm,,,
674635262,way,D1,D1,,,,,,,,,,,10.9635133,-74.8094975,osm,,,
675058439,way,D1,D1,D1,,,,,,,,,,4.4951382,-74.2581562,osm,,,
681731562,way,Tiendas D1,,,,,,,,,,,,4.9291013,-74.1724071,osm,,,
683611576,way,D1,,,,,,,,,,,,4.5881658,-74.1172324,osm,,,
686230609,way,D1,,,,,,,,,,,,5.4020824,-73.3340776,osm,,,
693756664,way,Tiendas D1,,,,Calle 136,,Bogotá D.C.,,111111,,,,4.7221505,-74.0527744,osm,,,
698372405,way,D1,D1,,,Calle 84,47,Barranquilla,,,,,,11.0020822,-74.8186446,osm,,,
704386872,way,D1,D1,,,,,,,,,,,4.5940232,-74.1127975,osm,,,
